321.00	340.63	221.91	479.38
321.50	337.34	217.68	482.51
322.00	331.15	215.91	483.30
322.50	324.96	211.35	484.47
323.00	333.29	209.47	481.81
323.50	360.13	208.30	474.64
324.00	355.61	206.43	468.54
324.50	343.08	199.48	456.90
325.00	339.44	196.98	453.59
325.50	347.44	193.57	446.29
326.00	352.07	189.83	439.71
326.50	347.33	182.40	433.03
327.00	316.52	174.13	432.02
327.50	306.49	170.05	432.80
328.00	303.27	157.26	435.08
328.50	298.40	151.06	430.55
329.00	291.55	146.60	428.96
329.50	275.45	143.12	428.64
330.00	260.02	131.04	428.42
330.50	296.54	123.00	426.30
331.00	296.25	114.90	430.21
331.50	301.06	112.27	431.72
332.00	300.26	107.13	432.44
332.50	283.85	103.83	437.43
333.00	262.84	100.93	435.49
333.50	223.42	97.36	433.04
334.00	216.78	95.73	435.31
334.50	218.06	93.32	438.78
335.00	219.25	93.96	443.21
335.50	256.43	96.37	452.95
336.00	268.43	96.30	458.95
336.50	242.82	95.66	467.79
337.00	231.43	100.26	481.83
337.50	235.61	105.09	503.40
338.00	226.56	109.84	533.33
338.50	225.06	118.08	555.59
339.00	238.15	123.69	578.40
339.50	274.07	134.78	616.69
340.00	299.46	150.14	638.07
340.50	318.48	164.07	672.27
341.00	321.74	188.00	696.63
341.50	297.31	202.76	713.80
342.00	331.21	219.70	735.16
342.50	425.02	225.56	758.24
343.00	489.35	240.49	803.60
343.50	548.45	250.86	843.74
344.00	564.74	256.27	873.22
344.50	551.14	260.04	905.34
345.00	522.39	265.36	935.82
345.50	514.32	268.29	964.27
346.00	510.03	267.99	995.52
346.50	518.31	271.72	1011.11
347.00	542.51	267.85	1052.22
347.50	563.37	274.83	1062.35
348.00	585.47	268.44	1091.40
348.50	620.29	269.26	1117.98
349.00	644.64	270.28	1124.40
349.50	648.88	270.48	1145.79
350.00	647.81	259.17	1159.11
350.50	668.68	263.85	1181.40
351.00	681.12	251.70	1200.19
351.50	698.35	246.49	1202.40
352.00	699.26	242.52	1209.15
352.50	621.12	254.58	1214.76
353.00	579.88	250.26	1242.90
353.50	576.33	248.58	1261.02
354.00	588.87	252.32	1268.86
354.50	593.52	253.44	1298.59
355.00	589.04	250.57	1314.02
355.50	583.19	234.77	1349.46
356.00	583.12	236.98	1388.01
356.50	589.88	227.24	1425.94
357.00	585.70	222.33	1456.76
357.50	586.41	218.47	1479.64
358.00	572.86	226.20	1483.77
358.50	575.10	228.74	1494.53
359.00	590.22	235.10	1515.22
359.50	646.14	251.44	1482.78
360.00	699.76	264.04	1463.46
360.50	721.04	273.42	1463.44
361.00	704.84	286.07	1458.31
361.50	654.83	285.14	1424.44
362.00	637.95	316.12	1383.48
362.50	627.41	338.08	1361.73
363.00	803.60	342.48	1324.40
363.50	905.53	362.47	1329.51
364.00	851.18	375.87	1312.12
364.50	830.05	378.54	1323.76
365.00	832.07	396.89	1293.45
365.50	813.17	411.66	1299.56
366.00	776.76	422.46	1306.81
366.50	773.96	423.43	1306.10
367.00	800.26	418.36	1323.77
367.50	809.37	415.78	1333.55
368.00	797.64	411.50	1348.82
368.50	808.39	416.25	1380.17
369.00	809.75	421.73	1404.46
369.50	795.75	410.38	1433.11
370.00	810.78	392.63	1459.02
370.50	819.49	387.28	1488.63
371.00	840.04	368.52	1522.36
371.50	872.29	366.51	1553.85
372.00	935.36	374.49	1583.85
372.50	969.96	374.49	1618.32
373.00	956.91	379.81	1655.80
373.50	948.43	367.83	1698.51
374.00	983.06	355.61	1706.73
374.50	1021.99	349.72	1723.06
375.00	1052.02	350.83	1726.62
375.50	1150.59	352.08	1757.20
376.00	1253.40	341.71	1796.04
376.50	1312.13	331.74	1823.57
377.00	1335.43	347.06	1859.71
377.50	1355.12	361.29	1893.38
378.00	1363.35	365.82	1922.46
378.50	1306.52	404.54	1938.82
379.00	1271.95	416.91	1974.50
379.50	1265.19	438.00	2009.22
380.00	1269.38	458.45	2038.47
380.50	1223.35	458.49	2040.50
381.00	1104.42	460.10	2050.99
381.50	1062.01	500.53	2065.44
382.00	1053.50	505.41	2084.85
382.50	1108.37	515.67	2086.32
383.00	1136.65	514.80	2071.81
383.50	1190.14	522.61	2080.32
384.00	1220.28	507.51	2066.90
384.50	1371.16	506.89	2028.46
385.00	1407.40	482.79	1980.85
385.50	1332.10	493.10	1960.16
386.00	1264.56	488.68	1925.04
386.50	1222.17	484.93	1899.48
387.00	1176.16	468.76	1891.14
387.50	1139.51	467.81	1886.61
388.00	1064.60	483.55	1846.25
388.50	979.58	493.61	1802.47
